,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,HeavyAtomMolWt,MaxPartialCharge,MinPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi2v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,PEOE_VSA1,PEOE_VSA10,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,FractionCSP3,NHOHCount,NumAliphaticRings,NumAromaticRings,NumHAcceptors,NumHeteroatoms,NumRotatableBonds,RingCount,MolLogP,fr_C_O,fr_C_O_noCOO,fr_NH0,fr_benzene,fr_bicyclic,fr_ether,fr_halogen
sample_640,-0.26128117913832183,12.91252488878165,0.1715607001524213,0.6810921785688574,356.3210000000001,0.2268024451958037,-0.3822342881425164,1.1851851851851851,1.9259259259259258,2.5185185185185186,1.7351879046800742,694.3675613200569,8.278855101966839,4.03473405573955,4.732934424378969,-1.6899999999999997,2009597.126213756,20.054815114205386,9.488968562668738,4.78052358067321,14.536682415501005,0.0,0.0,4.794537184071822,0.0,31.18920547353706,42.84162884462877,43.729421850326126,12.145807216896262,9.53140013787187,22.931351881969803,4.899909730850478,0.0,38.14594894377801,38.25085845437866,52.72177944339848,0.0,4.899909730850478,5.687386274683562,11.336785877934737,49.696963436113506,15.95222176079788,0.0,31.063349262169954,47.844632249697185,32.78,0.0,4.794537184071822,11.446104981734852,13.027703587438928,44.58412036119931,4.877147193701299,7.109797541277533,53.492268150783886,22.412706638239612,4.736862953800049,5.625184361176876,18.895080505546776,2.1421090738866715,0.7187517432363212,0.1715607001524213,14.398028392041304,3.477693238299299,5.5854118451660835,0.5,0,1,2,4,5,8,3,4.214800000000004,1,1,2,1,0,1,0
sample_641,-0.6537414965986399,12.89181783824641,0.11621902323065791,0.8564589107930237,304.22,0.25837501033520976,-0.5079642937125095,0.875,1.4166666666666667,1.9583333333333333,2.024951777128409,728.0369369106378,5.846843455108179,2.9016200771363403,2.9016200771363403,-2.82,372549.25180720823,16.052453343715868,6.743193220459684,2.847872143177904,5.106527394840706,11.6674178794453,0.0,9.589074368143644,10.017825047909064,37.964481650927475,42.81902403369567,0.0,11.374772549367124,14.69560176298435,23.189132008070136,0.0,5.917906046161393,26.186202068468653,10.017825047909064,54.59730361615449,5.749511833283905,10.017825047909064,11.374772549367124,0.0,16.920886853543717,9.589074368143644,5.917906046161393,26.186202068468653,54.59730361615449,60.85,5.917906046161393,14.69560176298435,17.563871291986917,17.795594172293132,12.841643245852019,22.150559184832282,24.26546827384644,25.122838405075452,0.0,0.0,0.0,25.778761967750064,12.338089172231488,1.2193750000000008,-0.9581540871245953,15.442866841168158,2.3074249547283454,2.0383028179132077,0.2631578947368421,1,1,2,3,5,5,3,3.493400000000002,2,2,2,2,0,0,0
sample_642,0.8981481481481479,2.2534722222222223,0.8981481481481479,0.4838902980848686,72.06599999999999,-0.04714263543756667,-0.06537259817899396,1.3333333333333333,1.8333333333333333,1.8333333333333333,2.6272148478988635,21.219280948873624,2.1825219847121646,0.5773502691896257,0.5773502691896257,0.0,14.834466856136647,6.0,3.2,4.0,0.0,0.0,0.0,0.0,0.0,33.61285484492389,5.917906046161393,0.0,0.0,0.0,0.0,0.0,5.917906046161393,33.61285484492389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,33.61285484492389,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,12.841643245852019,0.0,0.0,20.771211599071872,0.0,0.0,0.0,0.0,0.0,0.8981481481481479,0.0,2.7060185185185186,6.729166666666667,1.0,0,0,0,0,0,2,0,2.442500000000001,0,0,0,0,0,0,0
sample_643,1.1428514739229025,2.207175925925926,1.1428514739229025,0.5831204703949601,120.10999999999997,-0.030743747647749592,-0.061294135377601325,0.8,1.1,1.3,2.7972512629697874,160.69821324529929,2.5236033621142737,1.0106679820275342,1.0106679820275342,-0.78,237.587417309747,7.328459869848157,3.4037722935552446,1.598288065805947,0.0,0.0,0.0,0.0,0.0,38.112942673227685,23.96854622924601,0.0,0.0,0.0,0.0,0.0,0.0,26.689117645233267,0.0,35.392371257240434,0.0,0.0,0.0,0.0,0.0,12.841643245852019,0.0,24.974377382775238,24.26546827384644,0.0,0.0,0.0,0.0,0.0,12.841643245852019,11.126902983393991,0.0,0.0,38.112942673227685,0.0,0.0,0.0,0.0,2.855925925925926,0.0,8.828703703703704,2.285702947845805,4.3630007558578985,0.4,0,0,1,0,0,2,1,2.811400000000001,0,0,0,1,0,0,0
sample_644,0.7626851851851852,10.78185941043084,0.7626851851851852,0.5580974069537384,188.14499999999995,0.06846305232472286,-0.19749304899610073,0.7333333333333333,1.1333333333333333,1.4666666666666666,2.3775033169366506,388.38981176779873,3.064551374841337,1.3817448430317587,1.3817448430317587,-2.1599999999999993,4283.695391696777,9.3971519262254,4.371400189024512,2.0171091392279625,0.0,0.0,0.0,0.0,0.0,36.39820241076966,24.26546827384644,0.0,16.660657270329832,0.0,11.374772549367124,0.0,5.2858847209627084,0.0,5.008912523954532,65.57073592860438,0.0,5.008912523954532,11.374772549367124,0.0,0.0,0.0,4.907065243988282,0.0,65.9495554055788,32.67,0.0,4.907065243988282,0.0,0.0,11.374772549367124,5.008912523954532,0.0,60.6636706846161,5.2858847209627084,0.0,0.0,10.78185941043084,4.372962962962963,1.5253703703703705,0.0,18.65314058956916,0.0,0.0,0.0,0,0,2,2,3,3,2,3.5061000000000018,0,0,2,2,0,0,0
sample_645,-0.6378004535147395,11.002848779429467,0.4151697530864189,0.5921565930089436,223.01399999999998,0.32360867997438336,-0.4679038404436107,1.4285714285714286,2.0,2.5,2.601411312406869,308.402966410215,3.784546875836747,1.038637591182207,1.4318869907643736,-0.7300000000000001,1363.1655102749962,11.345357950263752,5.2252577694969595,3.2011157185371935,4.736862953800049,5.3770878682057255,5.969305287951849,4.794537184071822,0.0,23.733674027155736,24.117007251546223,5.022633313741326,7.109797541277533,9.53140013787187,29.171185068416882,0.0,0.0,11.797909491131735,7.109797541277533,34.85155307928476,0.0,0.0,0.0,23.20187978046503,18.456190697435108,15.95222176079788,0.0,5.563451491696996,24.26546827384644,26.3,11.346393156157575,4.794537184071822,0.0,11.443454936667337,5.563451491696996,7.109797541277533,12.13273413692322,12.13273413692322,4.736862953800049,23.20187978046503,4.510983148918004,11.002848779429467,0.026959272906693643,0.9581481481481484,-0.4151697530864189,7.191329680020157,0.44979938271604936,0.0,0.3,0,0,1,2,4,3,1,2.6629000000000005,1,1,0,1,0,1,2
sample_646,1.3176851851851854,2.2037037037037037,1.3176851851851854,0.5297256591150028,132.12099999999998,-0.018140473974228584,-0.06162970757780919,0.8181818181818182,1.5454545454545454,2.3636363636363638,2.8289012156206956,374.45002354254177,2.850604951803076,1.3087426863819094,1.3087426863819094,-1.2999999999999998,487.8529731213885,6.412726002270941,2.3870748299319726,1.1168263318939629,0.0,0.0,0.0,0.0,0.0,48.02802097092827,17.696185628620217,0.0,0.0,0.0,10.772448428929591,0.0,0.0,6.923737199690624,0.0,48.02802097092827,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,5.563451491696996,42.46456947923127,0.0,0.0,0.0,0.0,0.0,0.0,16.335899920626588,0.0,0.0,49.38830667892189,0.0,0.0,0.0,2.6440740740740747,1.3228703703703706,0.0,14.915555555555557,0.0,2.1175,0.09090909090909091,0,0,2,0,0,0,2,3.148220000000001,0,0,0,2,1,0,0
sample_647,-4.02466793430335,12.9775,0.02028549382715994,0.8553020577996141,349.7140000000001,0.2616133746841807,-0.36433917430202833,1.25,1.9166666666666667,2.5416666666666665,2.1674137972904455,943.5789765253191,7.59222065722104,2.8147754261743008,3.9138988689801955,-2.0899999999999994,186246.24911217406,16.756807901021556,5.767518337625222,2.7469333598937364,5.316788604006331,11.061259087652303,0.0,9.694446914922299,13.556770721936878,29.800041095617345,37.61002709646307,5.687386274683562,16.273471080121883,13.212334168400758,38.90618332235873,0.0,5.138973737607942,24.90873348703355,10.216698334856808,52.547738707904976,0.0,15.355672072464749,11.374772549367124,11.600939890232516,20.49075232581497,10.023291153407584,6.923737199690624,22.845177367156438,41.293685886287435,92.5,10.023291153407584,13.212334168400758,27.554523622442133,5.687386274683562,11.250837766380558,12.13273413692322,4.899909730850478,38.112942673227685,5.316788604006331,16.73991362784046,23.328306108740815,14.29299345972957,8.326087588591196,2.3781030022605756,-0.3128549382716046,10.113848871851141,-0.31712931468883876,3.747276300180566,0.1875,3,1,2,4,8,2,3,2.714120000000001,1,1,1,2,1,0,1
sample_648,-4.118514712983957,12.379999999999999,0.23511290627362014,0.7862751201178845,339.69500000000005,0.2589786344443902,-0.5070642573533244,1.2173913043478262,1.7826086956521738,2.3043478260869565,2.481292347581099,874.3401567967135,7.002766390476907,2.135289255752384,3.2286532296467065,-2.0899999999999994,79211.95440455276,17.266797579242578,6.191540786446958,3.636027088417813,10.423315998847038,10.644995308801679,0.0,4.794537184071822,13.556770721936878,29.800041095617345,31.040744451236847,11.753753343145172,10.586084805438322,18.318861563241462,33.21879704767517,0.0,5.138973737607942,18.742957874899023,5.316788604006331,52.04482313114036,5.749511833283905,10.455762341614273,5.687386274683562,11.600939890232516,19.431504108521146,10.023291153407584,13.847474399381248,21.48489165916281,35.227318817825825,109.49,26.575466191560768,18.318861563241462,10.586084805438322,5.687386274683562,23.259637120317212,0.0,0.0,32.046575604766076,5.316788604006331,16.73991362784046,22.972731131836472,11.952798353909465,17.33976184533093,2.0157685517622697,-1.1040704522549758,7.412949772756772,0.0,3.6390941253044424,0.13333333333333333,4,0,2,4,8,3,2,2.5621400000000008,1,1,0,2,0,0,1
sample_649,-0.4488033824640971,12.057454491055683,0.017068688586545644,0.6303314667677087,282.194,0.26975732667179564,-0.31319302153835665,1.1818181818181819,1.9090909090909092,2.590909090909091,2.240333763586745,784.4779699067144,4.942177292919963,2.4348259361224027,2.4348259361224027,-3.0199999999999996,124799.42248966495,13.940059105726002,5.40134891166587,2.347244951010144,4.899909730850478,6.544756405912575,0.0,19.901260185473063,0.0,30.33183534230805,6.06636706846161,30.3073091029944,16.322382326271935,9.717848232889493,22.99363728148933,0.0,4.992404732635669,0.0,18.492338119440245,69.77215779985245,0.0,4.899909730850478,11.374772549367124,0.0,30.13460416952964,4.794537184071822,10.114318268765572,11.126902983393991,53.523341280328545,75.81,4.923311048817671,14.908855452837393,18.139322409947642,16.96252276915126,5.563451491696996,17.032643867773697,13.1140390511388,30.33183534230805,4.992404732635669,0.0,0.0,28.509627503779292,11.046841852481734,2.6101214096749823,-0.151820200302343,13.818901486520533,0.0,0.017068688586545644,0.125,0,1,2,4,6,2,3,2.4086000000000007,1,1,3,2,1,0,0
sample_650,-3.723219416624674,11.10759345867977,0.07301067649281912,0.9002834195387214,248.24399999999997,0.2649058712178131,-0.493834038312308,1.5,2.25,2.875,2.5417251486516017,618.7158480810886,5.85311009561258,1.261949667208535,2.946943845109511,-1.1800000000000002,4725.855771246967,11.309706415889247,4.003138159763861,2.1564283130931607,4.736862953800049,5.749511833283905,0.0,0.0,18.54074924288409,0.0,25.122838405075452,0.0,16.82350259859828,13.154659938128987,31.57669766542768,4.9839785209472085,5.138973737607942,11.263392880364169,6.606881964512918,18.19910120538483,5.749511833283905,9.87583669140799,0.0,11.336785877934737,20.008657469789064,10.023291153407584,0.0,6.923737199690624,22.538756886058376,82.28,10.023291153407584,8.417796984328938,4.339655680673546,17.873094515413086,16.036705794403836,0.0,18.19910120538483,6.923737199690624,4.9839785209472085,9.87583669140799,28.194538533005797,3.9352187263794405,5.006232442050894,0.6087759826152683,0.6940920256991687,5.217416855631141,0.0,2.443448063639036,0.2222222222222222,2,0,2,5,7,3,2,1.3424,0,0,1,1,1,1,0
sample_651,-0.5876275510204085,12.869390117157975,0.14027494331065715,0.7885515763199019,288.221,0.2583749765904826,-0.27167879949673884,0.782608695652174,1.2173913043478262,1.608695652173913,2.0215060313567244,627.5305050940952,5.665994834550642,2.8769817820654917,2.8769817820654917,-2.6199999999999997,262958.316693528,15.282399930999288,6.648733236085874,2.8426561734889986,0.0,5.917906046161393,0.0,9.589074368143644,10.017825047909064,56.1635828563123,30.686289896772447,0.0,11.374772549367124,9.589074368143644,23.189132008070136,0.0,5.917906046161393,26.186202068468653,10.017825047909064,60.6636706846161,0.0,10.017825047909064,11.374772549367124,0.0,11.814359458703011,9.589074368143644,5.917906046161393,26.186202068468653,60.6636706846161,40.620000000000005,5.917906046161393,9.589074368143644,11.814359458703011,17.795594172293132,12.841643245852019,10.017825047909064,0.0,60.6636706846161,6.923737199690624,0.0,0.0,25.73878023431595,3.0237962962962963,1.4327806122448985,-0.8681774376417233,18.676980820105822,2.432513699924414,2.0633257747543463,0.2631578947368421,0,1,2,2,4,5,3,3.7878000000000025,2,2,2,2,0,0,0
sample_652,1.1736111111111112,3.3795422335600906,1.1736111111111112,0.4433511649860914,151.96999999999997,0.0031253010234603405,-0.09280780399301265,1.1428571428571428,1.8571428571428572,2.2857142857142856,2.447472887876344,23.360990398949916,2.5426406778417863,0.5212678135489435,0.9177669483276194,0.48,35.509609925153406,7.4799999999999995,6.48,6.480000000000001,0.0,0.0,0.0,0.0,0.0,42.116145966418,6.4208216229260096,5.330089647061427,0.0,0.0,15.929943897949348,0.0,0.0,32.60702369139466,5.330089647061427,0.0,0.0,0.0,0.0,15.929943897949348,5.330089647061427,0.0,0.0,32.60702369139466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.013376138765466,0.0,0.0,22.85368109763997,0.0,0.0,0.0,1.1736111111111112,0.0,0.0,0.0,5.466458333333334,2.230388321995465,1.0,0,0,0,0,1,4,0,2.9616000000000016,0,0,0,0,0,0,1
sample_653,-0.6767466210259869,11.07418867998684,0.1764915960262281,0.659162096020487,352.26000000000016,0.3028502566661951,-0.4812302620821329,0.9642857142857143,1.6428571428571428,2.357142857142857,1.545749264394475,605.412568486979,11.358437905700862,8.805879070568393,8.805879070568393,-0.6100000000000001,1949471.1827314873,20.654249196120066,7.265299929479606,3.136841149920682,15.319582184522117,0.0,5.969305287951849,4.794537184071822,0.0,20.771211599071872,104.12481182209602,6.4208216229260096,12.207932775496605,20.11411936859394,5.969305287951849,0.0,46.33741721576191,97.18736060382858,0.0,0.0,0.0,0.0,0.0,0.0,33.49682024797057,4.794537184071822,46.33741721576191,84.97942782833198,0.0,77.76,5.969305287951849,15.007591973753234,29.961650913980787,35.00452070020374,32.10410811463005,25.683286491704038,0.0,0.0,20.771211599071872,5.106527394840706,0.0,11.05193911740067,30.371089539547157,0.47826144516958913,2.611025715130187,0.0,9.162951610322088,7.158065905763642,0.9583333333333334,3,4,0,3,4,4,4,4.477900000000004,1,0,0,0,5,0,0
sample_654,-0.2756811906861507,11.89293126781628,0.2756811906861507,0.4896042922207763,266.191,0.3376692276593501,-0.49360120055606066,1.0476190476190477,1.7142857142857142,2.2857142857142856,2.3672403940253233,399.0011768696202,4.889194412241135,1.9122097968222014,1.9122097968222014,-1.5499999999999998,49131.292966743466,17.50141388174807,10.21648587704184,6.625878646719818,14.373635638450576,12.356393797796823,5.969305287951849,0.0,4.794537184071822,27.19203322199788,43.7758027085976,6.544756405912575,12.170333456209914,14.268263091671919,5.969305287951849,4.899909730850478,0.0,33.61285484492389,32.84803314676356,29.828919765543436,5.749511833283905,4.736862953800049,0.0,0.0,43.717248165565884,4.736862953800049,0.0,43.97084352069271,24.26546827384644,38.77,0.0,4.794537184071822,5.969305287951849,18.777215420722833,38.22542429687365,0.0,12.13273413692322,12.13273413692322,25.67112132992235,9.473725907600098,10.84326980118647,14.113118786921826,0.0,0.5670263552952046,0.5188939127584515,7.134257684555303,2.1449379830645094,10.17849547621824,0.5882352941176471,0,0,1,4,4,10,1,3.3641000000000023,1,1,1,1,0,2,0
sample_655,0.7094444444444443,2.259259259259259,0.7094444444444443,0.5823253102746541,120.10999999999997,-0.019300891963447316,-0.06480959922040683,1.2,1.8,2.3,2.746978188530898,176.48961548078339,2.7199794632774306,1.0172740324121932,1.0172740324121932,-0.78,237.587417309747,7.328459869848157,3.4037722935552446,1.598288065805947,0.0,0.0,0.0,0.0,0.0,44.179309741689295,17.9021791607844,0.0,0.0,0.0,0.0,0.0,0.0,26.18620206846865,0.0,35.89528683400505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.749653560165644,30.33183534230805,0.0,0.0,0.0,0.0,5.917906046161393,0.0,11.984273114623004,0.0,0.0,44.179309741689295,0.0,0.0,0.0,0.0,1.4490740740740742,0.7094444444444443,10.636111111111113,1.2262037037037037,4.479166666666666,0.4,0,0,1,0,0,2,1,3.2001000000000017,0,0,0,1,0,0,0
sample_656,0.8223148148148152,5.957037037037036,0.8223148148148152,0.5564479696593142,155.56299999999996,0.048389036452779,-0.0836642186269789,0.8181818181818182,1.5454545454545454,2.3636363636363638,2.9131611636048604,374.03449039867843,2.8681716291209014,1.1858825406498366,1.4307248613480343,-1.0100000000000002,505.7637345563877,6.684816447411453,2.554171088486387,1.0992297023949698,0.0,0.0,0.0,0.0,0.0,47.99914230100217,11.452591282926406,10.408857528206122,0.0,0.0,22.373388319162107,0.0,0.0,0.0,0.0,47.487202792972596,0.0,0.0,0.0,11.600939890232516,0.0,0.0,0.0,0.0,42.46456947923127,0.0,0.0,0.0,0.0,0.0,10.408857528206122,5.386224214464796,0.0,30.33183534230805,12.13273413692322,11.600939890232516,0.0,0.0,3.1386728395061736,0.0,0.0,14.0154012345679,0.0,0.0,0.0,0,0,2,0,1,0,2,3.4932000000000016,0,0,0,2,1,0,1
sample_657,-0.26713104686318934,11.525626023557571,0.26713104686318934,0.4561507231998155,202.14799999999997,0.33761981923630163,-0.4620970990943293,1.1875,1.875,2.5,2.2702939313664987,319.2094083146761,3.818587830802569,1.3962409303965,1.3962409303965,-1.5099999999999998,4108.322913683778,12.559013112491373,6.879505266588667,4.340890367269423,10.470530430962235,0.0,5.969305287951849,0.0,4.794537184071822,26.186202068468653,30.686289896772447,5.687386274683562,12.170333456209914,9.53140013787187,11.656691562635412,0.0,0.0,32.60702369139466,12.340549441675103,29.828919765543436,0.0,5.733667477162185,5.687386274683562,0.0,12.576187252464766,4.736862953800049,0.0,42.965012367163474,24.26546827384644,52.32,0.0,4.794537184071822,5.969305287951849,17.857719730893475,12.841643245852019,12.841643245852019,24.26546827384644,0.0,6.923737199690624,10.470530430962235,5.134760015117158,11.525626023557571,0.0,6.741899284307051,-0.26713104686318934,6.772591017888637,4.435912558945117,2.6563421470476567,0.46153846153846156,2,0,1,3,3,6,1,3.0059000000000005,1,1,0,1,0,1,0
sample_658,0.14701436130007584,9.68320845930965,0.14701436130007584,0.8647127178367139,259.04699999999997,0.11870889965789788,-0.5076617533400031,0.7647058823529411,1.1764705882352942,1.588235294117647,2.370227579270102,503.61088041818437,4.595716809051308,1.5965258413271723,1.985926294077003,-1.3800000000000001,6943.445199590422,12.086866793809666,4.861181105580095,2.842672470078295,10.213054789681411,11.49902366656781,0.0,0.0,0.0,23.20187978046503,47.52510539416365,16.466088250408664,0.0,10.213054789681411,23.20187978046503,0.0,0.0,6.4208216229260096,0.0,57.5703720216463,11.49902366656781,0.0,0.0,23.20187978046503,10.213054789681411,6.4208216229260096,0.0,11.126902983393991,36.39820241076966,40.46,0.0,10.213054789681411,11.49902366656781,27.592991233802653,0.0,12.13273413692322,24.26546827384644,0.0,0.0,23.20187978046503,0.0,0.0,20.44848702443941,1.2964197530864205,0.29402872260015167,9.600620713305899,0.37379629629629596,0.0,0.07692307692307693,2,0,2,2,4,2,2,3.9954000000000023,0,0,0,2,0,0,2
sample_659,1.3425925925925928,2.1782407407407405,1.3425925925925928,0.46321714038340994,144.13199999999998,-0.003885719243679549,-0.06103260040922264,0.6666666666666666,1.25,1.8333333333333333,2.642726571078705,437.6123343735664,3.12592558324419,1.8571224016819736,1.8571224016819736,-1.5599999999999996,1448.5346305018734,6.011788959998347,1.9775845210590959,0.620469022261133,0.0,0.0,0.0,0.0,0.0,48.55024262443742,21.899351412323583,0.0,0.0,0.0,22.924488642597353,0.0,0.0,0.0,0.0,47.52510539416365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.126902983393991,36.39820241076966,0.0,0.0,0.0,0.0,0.0,0.0,21.899351412323583,0.0,0.0,48.55024262443742,0.0,0.0,0.0,2.7453703703703707,2.7001851851851857,0.0,12.86462962962963,4.356481481481481,0.0,0.0,0,1,2,0,0,0,3,3.3236000000000017,0,0,0,2,0,0,0
sample_660,-0.032153525762156576,12.261953206826043,0.032153525762156576,0.7778844237760111,248.19599999999994,0.13855567934776142,-0.5079560321952997,1.2,2.05,2.9,1.7284412573952113,576.7809963203815,7.216626093249667,5.33978664756897,5.33978664756897,-1.3099999999999998,62569.18896407333,12.43213917090245,4.094792569960965,1.5377621231173344,5.106527394840706,11.532756779648844,0.0,4.794537184071822,0.0,12.990104268152233,73.11746337343143,11.83581209232279,0.0,9.901064578912528,5.783244946364939,0.0,17.250802561719567,51.36657298340809,0.0,29.32600418877882,5.749511833283905,0.0,0.0,0.0,10.889772341205646,11.21535880699783,17.250802561719567,56.07265434387607,18.19910120538483,37.3,0.0,9.901064578912528,5.41499046939678,29.286474918133024,32.10410811463005,17.547724606320003,0.0,12.13273413692322,12.990104268152233,0.0,0.0,12.261953206826043,9.66558891650477,2.745277502204586,2.7848295514193326,5.8977185689090454,6.343482825228857,2.2178160955740323,0.6111111111111112,1,3,1,2,2,0,4,3.817400000000002,1,1,0,1,5,0,0
sample_661,1.0011111111111113,4.448796296296296,1.0011111111111113,0.5290239357548239,196.16799999999998,0.09667846430958947,-0.25393948675378597,0.6875,1.125,1.5625,2.6023578475972498,625.945477667872,4.113597221887822,2.1042114660058346,2.1042114660058346,-1.96,7144.377086384534,9.279264681189792,3.270857611136181,1.1951885907299677,0.0,0.0,0.0,9.967957041894417,0.0,12.13273413692322,37.10711151969846,23.166135572155746,11.033401435232523,0.0,21.805849864162113,9.967957041894417,0.0,13.847474399381248,0.0,47.78605840046659,0.0,0.0,0.0,0.0,9.967957041894417,0.0,13.847474399381248,11.126902983393991,36.65915541707259,25.78,0.0,0.0,0.0,0.0,11.033401435232523,21.899351412323583,0.0,24.52642128014937,35.94816557819888,0.0,0.0,8.897592592592591,2.3761111111111113,4.493344671201815,0.0,8.330642479213907,3.6966666666666663,4.205642479213908,0.14285714285714285,0,0,3,2,2,0,3,3.399840000000002,0,0,2,1,3,0,0
sample_662,-0.11710564785378907,9.660514779297767,0.11710564785378907,0.8871730288291078,342.31800000000004,0.09919001910749561,-0.39302966733753647,1.0384615384615385,1.8076923076923077,2.6153846153846154,1.5185917678650596,824.2461695923864,8.025876920166803,3.7351279065363214,4.811234727899056,-1.9999999999999996,1322977.9378063723,17.415637860082306,7.7091412742382275,3.58801775147929,14.906346856541662,0.0,0.0,0.0,0.0,23.894619086314336,56.13905661699866,29.425236168773278,29.111411741604698,5.106527394840706,23.13665749875824,4.899909730850478,0.0,35.15739820756188,31.078935354500782,48.02802097092827,6.069221312792274,4.899909730850478,11.374772549367124,11.761884949391115,42.28942913708978,0.0,11.33111286753076,24.825916360475023,52.255536430266815,50.5,0.0,10.368418949579192,6.103966387748303,5.563451491696996,51.1288767671119,15.478353225719111,11.761884949391115,12.13273413692322,46.20087611680128,0.0,0.0,7.291360635533165,18.946452596548752,3.078446115973173,0.0,16.734956837379205,2.7166428175690087,3.954224883211625,0.38095238095238093,1,2,2,5,5,4,4,4.007780000000003,0,0,3,2,2,0,0
sample_663,-0.7716577958343829,10.762425070336777,0.4184259259259264,0.8215995486924975,188.14099999999996,0.3101853515323108,-0.4807885019257389,1.2,1.7333333333333334,2.1333333333333333,2.7590371332701524,324.8941190021566,4.3994781236223774,1.556376775771452,1.556376775771452,-1.31,1862.3359679184655,11.763046018991963,4.964460295417243,3.387630631562938,5.106527394840706,0.0,5.969305287951849,4.794537184071822,0.0,38.112942673227685,30.38936785217202,0.0,5.917906046161393,9.901064578912528,5.969305287951849,0.0,5.917906046161393,33.10993926815928,0.0,35.392371257240434,0.0,0.0,0.0,0.0,11.075832682792555,11.21535880699783,5.917906046161393,37.81602062862726,24.26546827384644,37.3,11.887211334113243,4.794537184071822,0.0,5.917906046161393,11.984273114623004,5.563451491696996,6.923737199690624,24.26546827384644,13.847474399381248,5.106527394840706,0.0,10.762425070336777,8.850157339170236,2.1401341647770225,-0.5579103678508444,7.871574074074074,1.0433852985638699,6.056901087595532,0.46153846153846156,1,0,1,1,2,4,1,3.073200000000001,1,0,0,1,0,0,0
sample_664,-0.05504357993197284,4.309135015117159,0.05504357993197284,0.788246002039414,222.212,0.22839698480276974,-0.3543268540562607,1.125,1.75,2.25,2.945000898431184,347.5528924740622,5.1480488712157975,1.0762710780415112,1.4317820148868665,-1.04,2563.2498612772624,13.026844919786097,5.337192471301206,4.219731367635919,10.633577208012662,0.0,0.0,0.0,0.0,11.761884949391115,33.9507179822739,12.08368165829592,0.0,0.0,23.658563511364104,14.951935562841626,0.0,38.390310532966545,23.43410279743664,0.0,0.0,10.633577208012662,11.896678561972989,11.761884949391115,33.29138640464895,0.0,0.0,27.694948798762496,5.156436481820707,62.730000000000004,0.0,0.0,5.538925252383345,11.896678561972989,11.701192887733281,11.761884949391115,0.0,13.179506383202028,46.35672436992617,0.0,0.0,12.869086356764928,7.052020030234316,-0.05504357993197284,1.232777777777778,0.0,1.9503250188964474,9.027402801398337,0.7,2,0,1,6,6,4,1,2.2356999999999996,0,0,3,0,0,0,0
sample_665,0.7673148148148148,3.974574829931973,0.7673148148148148,0.48503449155951595,120.10999999999997,-0.017096319446087898,-0.099849370815529,1.7,2.4,2.8,2.495412226862891,162.8771237954945,3.368130306120973,1.4128424251168994,1.4128424251168994,-0.52,180.91251467537336,7.585485232067512,3.0462804076265617,1.7285097165599768,0.0,0.0,0.0,0.0,0.0,23.801164850570913,39.02784531432067,0.0,0.0,0.0,0.0,0.0,5.917906046161393,33.10993926815928,0.0,23.801164850570913,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,33.10993926815928,23.801164850570913,0.0,0.0,0.0,0.0,0.0,5.917906046161393,24.835569398847294,5.573104530069267,0.0,26.502430189813627,0.0,0.0,0.0,0.0,2.9039351851851856,0.7673148148148148,0.0,6.16587962962963,8.329537037037037,0.6,0,1,0,0,0,1,1,3.308900000000002,0,0,0,0,0,0,0
