"",SlogP_VSA12,NumValenceElectrons,NHOHCount,Chi2n,Chi1v,MaxPartialCharge,MolWt,TPSA,Chi3v,NumAromaticCarbocycles,fr_ether,MinPartialCharge,VSA_EState3,MaxEStateIndex,fr_NH0,MolLogP,NumAromaticRings,NumHAcceptors,Chi0n,VSA_EState1,NumRotatableBonds,fr_bicyclic,RingCount,FractionCSP3,fr_C_O_noCOO,EState_VSA8,SMR_VSA3,NumHeteroatoms,SlogP_VSA4,NumAliphaticRings,SMR_VSA4,VSA_EState2,VSA_EState4,EState_VSA9,SlogP_VSA6,SlogP_VSA3,EState_VSA4,fr_C_O,fr_halogen,SMR_VSA5,SlogP_VSA5,MinAbsEStateIndex,EState_VSA6,VSA_EState5,SlogP_VSA2,VSA_EState7,FpDensityMorgan3,SMR_VSA9,VSA_EState8,EState_VSA2,PEOE_VSA2,EState_VSA10,PEOE_VSA7,MinEStateIndex,qed,Ipc,EState_VSA5,PEOE_VSA6,PEOE_VSA9,SMR_VSA10,EState_VSA3,PEOE_VSA1,PEOE_VSA14,PEOE_VSA3,EState_VSA1,FpDensityMorgan2,SMR_VSA1,SMR_VSA6,EState_VSA7,BalabanJ,BertzCT,Kappa2,Kappa3,PEOE_VSA10,FpDensityMorgan1,PEOE_VSA8,SlogP_VSA10,SlogP_VSA1,VSA_EState6,HallKierAlpha,Kappa1,SMR_VSA7
sample_553,11.761884949391115,84,1,3.402383337154876,6.0860048670618685,0.2650073598554883,235.30799999999996,38.33,3.3382664146440324,1,1,-0.4959799719144581,2.844398148148148,11.908105631141344,0,2.620000000000001,1,3,9.025709779712816,5.347219860166289,2,0,2,0.25,1,5.316788604006331,0.0,4,0.0,1,0.0,12.584126984126984,0.8046050642479217,4.736862953800049,40.99613672785427,9.53140013787187,11.440239881430351,1,0,6.923737199690624,6.923737199690624,0.08944444444444422,11.761884949391115,1.4514802217183174,18.266915300611213,0.0,2.8125,0.0,2.5046464789619547,5.907179729351506,4.794537184071822,4.794537184071822,19.056471336613843,-0.08944444444444422,0.8559831331205645,5744.988995136991,0.0,18.19910120538483,6.606881964512918,23.356450953426183,17.27118335005914,10.05365155780638,0.0,0.0,0.0,2.125,9.53140013787187,17.67652417526604,37.255572541998674,2.086650443821241,414.28675391292165,5.074231900729193,2.5780817206562245,10.664301385546223,1.375,11.440239881430351,5.687386274683562,5.316788604006331,9.422281982237338,-1.4199999999999997,11.077000037901195,40.99613672785427
sample_554,11.600939890232516,86,2,3.6437881278355304,5.192854465543516,0.2295436883079249,240.698,86.52,1.8158555485360537,0,0,-0.3543182605196529,14.733121693121694,8.865030470521543,4,1.6708799999999997,1,6,9.373925636195608,0.0,4,0,1,0.5555555555555556,0,31.65473408364656,14.951935562841626,7,11.33111286753076,0,0.0,11.855278880070546,-0.7557868401990424,16.862831444971,0.0,0.0,0.0,0,1,26.310136851455216,20.771211599071872,0.08536092214663693,13.847474399381248,0.6678146258503406,27.035617221137546,0.0,2.5,6.069221312792274,6.042329577664399,11.231925601030753,0.0,0.0,32.372151489304386,-0.7557868401990424,0.8326619538355065,2683.077453993092,0.0,0.0,6.069221312792274,23.497618452205504,12.49309568689907,10.633577208012662,0.0,0.0,5.538925252383345,1.9375,0.0,17.178333613925236,6.923737199690624,2.929790651983936,410.95050427088734,4.944116984616554,3.513153981982904,5.538925252383345,1.3125,6.544756405912575,11.896678561972989,10.633577208012662,2.0857046800201564,-1.61,12.459492703266159,5.283586320044258
sample_555,0.0,80,2,3.3111749528008096,5.025491350277851,0.3231784291863308,212.25199999999998,41.13,2.0633153439080587,2,0,-0.30772181648939506,5.480685941043084,11.559637188208619,0,3.3306000000000013,2,1,8.681750982360123,0.0,2,0,2,0.0,1,10.633577208012662,0.0,3,0.0,0,0.0,11.559637188208619,1.54802059712774,0.0,60.6636706846161,0.0,11.374772549367124,1,0,0.0,0.0,0.23851851851851835,0.0,0.0,6.031114512338072,0.0,1.4375,0.0,0.0,6.031114512338072,0.0,4.794537184071822,24.26546827384644,-0.23851851851851835,0.7871951869249773,6213.389726542117,0.0,36.39820241076966,0.0,17.405887061705197,0.0,10.633577208012662,6.031114512338072,4.794537184071822,0.0,1.0625,4.794537184071822,10.633577208012662,60.6636706846161,1.9521941477943936,410.3735146257326,4.97865194117306,2.8498118619438304,0.0,0.6875,11.374772549367124,16.169309733438947,10.633577208012662,18.411656273620558,-2.2899999999999996,10.235362076049029,60.6636706846161
sample_556,0.0,80,1,3.2197211392002467,4.82401310515836,0.3468118641435122,214.21999999999997,46.53,2.07771754010336,2,1,-0.5070525222360159,9.458110985134795,11.65268896447468,0,2.611400000000001,2,3,8.459862599134318,5.082314814814815,2,0,2,0.0,1,0.0,0.0,3,0.0,0,0.0,11.65268896447468,0.15866024187452776,4.736862953800049,54.59730361615449,0.0,0.0,1,0,0.0,10.357988675768818,0.08015636810279636,36.39820241076966,-0.1912183484504908,11.075832682792555,0.0,2.25,11.49902366656781,0.0,11.3129633249809,0.0,9.901064578912528,24.26546827384644,-0.5654629629629626,0.6170368785141781,5744.988995136991,12.13273413692322,30.33183534230805,0.0,5.969305287951849,5.749511833283905,9.843390348640755,5.969305287951849,4.794537184071822,5.969305287951849,1.5625,14.637927532712576,0.0,6.06636706846161,2.1868113457628673,491.54071015476427,4.486277072858324,2.1998362076575533,17.062475158264807,0.9375,0.0,0.0,4.736862953800049,15.006110008818343,-2.2899999999999996,10.235362076049029,60.160755107851486
sample_557,11.600939890232516,112,3,4.356788180024037,7.043269214432516,0.2546465849307497,299.8020000000001,67.59,3.4987725298203314,1,1,-0.4958418391220392,3.2063410703787696,12.136979717813052,1,2.0023999999999997,1,4,12.20215258175198,5.162170493197279,7,0,1,0.5,1,24.064172734238056,10.216698334856808,6,0.0,0,0.0,14.366614657694354,6.477354097388369,22.07147032119475,12.13273413692322,0.0,19.634269217737724,1,1,13.847474399381248,24.205463075150064,0.21212396069538908,6.06636706846161,0.2112456433190566,44.09591262512983,0.0,2.6,5.749511833283905,7.490470702871497,5.907179729351506,4.794537184071822,4.794537184071822,19.15587988028676,-0.21212396069538908,0.7558132464087878,23853.65052995242,13.176164609739143,25.448414289613766,23.383268621399417,23.195505894267583,28.567739319318363,20.687228765819043,0.0,0.0,0.0,2.05,9.53140013787187,39.02249064209002,0.0,2.6993698551050787,461.97739235477394,7.968039579443504,4.28252067886105,5.749511833283905,1.4,19.15587988028676,5.687386274683562,15.787319034968565,3.0874031557067267,-1.4600000000000002,16.593937432578212,22.71881894236154
sample_558,23.96557502594773,50,0,1.9641643512762017,4.1701291293311105,0.14755811731379653,167.25799999999998,12.89,2.4954524254089576,1,0,-0.2299088901113106,0.0,4.195864197530865,1,2.585,2,3,5.112076558222282,2.0358333333333336,0,1,2,0.0,0,17.6127676689602,4.9839785209472085,3,0.0,0,0.0,4.195864197530865,1.039351851851852,0.0,28.605123954519986,0.0,9.856356398289808,0,0,4.339655680673546,0.0,0.8344444444444445,11.336785877934737,0.0,4.9839785209472085,0.0,2.9,0.0,0.0,0.0,0.0,0.0,12.13273413692322,0.8344444444444445,0.5949719307160367,340.8014883445473,4.699919916469101,12.13273413692322,10.216620634085363,34.18219566003309,0.0,0.0,0.0,4.9839785209472085,0.0,2.1,0.0,0.0,24.26546827384644,2.876510166944625,320.1335934262614,2.251704688280161,0.9135671399846704,4.339655680673546,1.3,0.0,0.0,0.0,8.029043209876543,-0.54,6.188259160820243,24.26546827384644
sample_559,0.0,32,0,1.3535533905932735,2.414213562373095,-0.05383131543183678,72.151,0.0,0.7071067811865474,0,0,-0.06538255537938412,0.0,2.2118055555555554,0,2.1965000000000003,0,0,4.121320343559642,0.0,2,0,0,1.0,0,13.847474399381248,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,33.10993926815928,33.10993926815928,1.34375,0.0,0.0,0.0,4.076388888888889,1.4,0.0,4.423611111111111,0.0,0.0,0.0,0.0,1.34375,0.4687855098011332,11.245112497836532,19.26246486877803,33.10993926815928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,2.19060968716425,7.5097750043269365,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
sample_560,0.0,48,0,2.5168088268476474,3.2440169358562927,-0.03924826125183226,120.195,0.0,1.875462791622095,1,0,-0.06172129778023983,0.0,2.1574074074074074,0,2.611860000000001,1,0,6.232050807568877,0.0,0,0,1,0.3333333333333333,0,38.9703128044567,0.0,0,20.771211599071872,0,0.0,0.0,4.182870370370371,0.0,18.19910120538483,0.0,0.0,0,0,20.771211599071872,16.690354475090988,1.3842592592592595,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,6.439814814814815,0.0,0.0,0.0,37.46156607416286,1.3842592592592595,0.4933927122974484,109.737515096202,16.690354475090988,18.19910120538483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,3.2478347337367026,191.0283370413565,2.218872016802184,1.1256808896802857,0.0,0.8888888888888888,0.0,0.0,0.0,6.377314814814815,-0.78,6.341654501216546,34.88945568047582
sample_561,27.530883788181864,42,0,1.4398901041659335,3.3702944206217254,0.04167108925794127,191.45499999999998,0.0,1.5150126904189347,1,0,-0.08430246840822882,0.7633101851851856,5.614969135802468,0,3.102500000000001,1,0,4.0653300227769575,1.0185185185185188,0,0,1,0.0,0,15.929943897949348,0.0,2,0.0,0,0.0,0.0,0.0,11.600939890232516,28.738187789678854,0.0,9.49535282957374,0,2,0.0,0.0,0.7633101851851856,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,18.19910120538483,0.7633101851851856,0.5910745276514103,64.0524865010122,0.0,33.59725085664348,0.0,27.530883788181864,0.0,0.0,0.0,0.0,0.0,2.125,0.0,0.0,24.26546827384644,3.077660437970554,168.38833891467198,2.5130425620816013,1.4945035025015008,0.0,1.375,9.49535282957374,0.0,0.0,7.520007716049383,-0.010000000000000064,6.115156445556947,33.76082110342018
sample_562,0.0,48,0,2.2800380131045523,3.3880104409694476,-0.03048142864999203,120.19499999999996,0.0,1.6421561734439887,1,0,-0.061984846716096755,0.0,2.1828703703703702,0,2.5574200000000005,1,0,6.016507857945051,0.0,1,0,1,0.3333333333333333,0,38.112942673227685,0.0,0,6.923737199690624,0,0.0,0.0,2.8587962962962967,0.0,24.26546827384644,6.4208216229260096,6.4208216229260096,0,0,20.268296022307258,18.050640183084614,1.1455092592592593,0.0,0.0,0.0,1.1455092592592593,2.3333333333333335,0.0,4.3344907407407405,0.0,0.0,0.0,24.471461806010623,1.1455092592592593,0.5339790665494062,130.65102508867633,11.126902983393991,31.18920547353706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8888888888888888,0.0,0.0,0.0,3.0065240073265844,188.98472797861993,2.6743372612696805,1.3174550052099938,0.0,1.2222222222222223,0.0,0.0,0.0,8.494537037037036,-0.78,6.341654501216546,35.392371257240434
sample_563,0.0,80,1,3.5926175749270053,5.115123551812268,0.31498811512614505,212.24800000000002,37.3,2.5127622245617016,2,0,-0.48053303610820336,9.280117157974301,11.30037792894936,0,2.903100000000001,2,1,8.706314847049708,0.0,3,0,2,0.07142857142857142,0,0.0,0.0,2,0.0,0,0.0,11.30037792894936,1.6133333333333337,0.0,60.6636706846161,4.794537184071822,11.126902983393991,1,0,5.917906046161393,17.044809029555385,0.5811111111111118,0.0,-1.402962962962963,11.075832682792555,0.0,1.5,0.0,0.0,0.0,4.794537184071822,9.901064578912528,11.126902983393991,-0.8218518518518512,0.8489072748937483,5924.451761488484,0.0,60.6636706846161,0.0,5.969305287951849,0.0,5.106527394840706,5.969305287951849,0.0,11.887211334113243,1.1875,9.901064578912528,0.0,60.6636706846161,2.4372651795739144,423.1087192277259,4.619630554976046,2.111671879964506,5.917906046161393,0.8125,0.0,0.0,0.0,18.5424678760393,-2.0899999999999994,10.42855960264156,71.7905736680101
sample_564,45.181741254136114,24,0,0.25197631533948484,3.261033552178933,-0.017300436351962295,279.846,0.0,2.142857142857143,0,0,-0.05249839541215316,0.0,2.1633333333333336,0,2.3276000000000003,0,0,1.910629484397706,3.913333333333333,0,0,0,0.0,0,45.181741254136114,0.0,2,0.0,0,0.0,0.0,0.0,0.0,8.165501772404564,0.0,0.0,0,2,0.0,0.0,1.9566666666666666,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,8.165501772404564,1.9566666666666666,0.5972768565084184,6.854752972273345,0.0,45.181741254136114,0.0,45.181741254136114,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,8.165501772404564,2.549193338482967,19.219280948873624,4.2,3.2,0.0,1.0,0.0,0.0,0.0,0.0,1.2,5.200000000000001,8.165501772404564
sample_565,0.0,36,0,1.4309036597828992,2.5236033621142733,-0.03535136060568804,84.16199999999999,0.0,0.7618016810571366,0,0,-0.10308298030401146,0.0,3.5981944444444443,0,2.3626000000000005,0,0,4.405777393935816,0.0,3,0,0,0.6666666666666666,0,13.502672883289122,0.0,0,0.0,0,0.0,0.0,0.0,0.0,12.654955790432378,0.0,0.0,0,0,26.186202068468653,26.186202068468653,1.1770833333333335,0.0,0.0,0.0,5.717777777777778,2.5,0.0,5.782222222222222,0.0,0.0,0.0,6.4208216229260096,1.1770833333333335,0.36350557388151317,20.986300857070454,19.26246486877803,25.841400552376523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,0.0,6.076020106833881,2.488403771876112,29.01955000865387,4.74,3.7400000000000007,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,-0.26,5.740000000000001,12.654955790432378
sample_566,23.20187978046503,48,2,1.6735461619661591,3.16060242533508,0.06122662950118546,162.019,26.02,1.682686601009413,1,0,-0.3986848928023869,1.0301234567901243,5.602006172839506,0,2.5756000000000006,1,1,4.5653300227769575,0.0,0,0,1,0.0,0,0.0,0.0,3,0.0,0,0.0,0.0,6.013487654320988,28.935547257627213,18.19910120538483,0.0,0.0,0,2,0.0,0.0,0.496913580246914,18.19910120538483,0.0,0.0,0.0,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,18.19910120538483,0.496913580246914,0.5825188519698148,104.20091930659319,0.0,23.20187978046503,10.045266627482652,28.889266055148596,15.732652902166215,5.733667477162185,0.0,0.0,0.0,1.7777777777777777,0.0,5.733667477162185,0.0,3.1716780304409156,222.29788705001033,2.4602853745541022,1.5012345679012344,0.0,1.1111111111111112,5.687386274683562,5.687386274683562,5.733667477162185,4.983456790123457,-0.4000000000000001,6.716279069767443,28.244367832867482
sample_567,0.0,112,2,4.21447662495487,6.900516264516613,0.5159905362915896,310.297,75.27000000000001,3.5291591850756863,1,0,-0.32601250076163385,2.4101816421012847,12.320521830645838,0,2.52334,1,3,10.921587119262385,60.56220387692113,3,0,1,0.36363636363636365,1,5.316788604006331,0.0,9,13.847474399381248,0,0.0,10.976326491244647,-4.490630275258249,0.0,12.13273413692322,14.817828337479405,6.06636706846161,1,3,26.279542100336126,18.050640183084614,0.23886526832955446,6.923737199690624,-0.41520223135550416,19.833307214944696,0.0,2.05,0.0,4.3312921233308135,11.374772549367124,9.51663204852391,26.383579311425223,31.04074445123685,-5.494070058578986,0.9005339397180172,10923.394552181882,24.635936332294946,6.06636706846161,5.687386274683562,27.305243432126215,11.126902983393991,5.316788604006331,15.531621654671838,0.0,21.438801384023343,1.6,26.383579311425223,10.038883468458419,0.0,3.231641615841965,639.0488142368544,5.3120809723489035,3.6240794951427797,0.0,1.1,12.611123474374185,24.546017692391587,10.038883468458419,2.61989843159486,-1.77,16.28485463521668,23.259637120317212
sample_568,22.590870627068057,58,1,2.188079242678703,4.293222732370625,0.22074741221925018,261.06199999999995,29.1,1.8837563711269905,1,0,-0.3263378504654492,2.689722222222222,10.585093537414966,0,2.2496,1,1,6.095613840231594,1.163613000755858,1,0,1,0.125,1,27.907659231074387,0.0,3,3.5701822710653963,0,0.0,10.585093537414966,0.8452925925925929,0.0,24.26546827384644,4.794537184071822,9.257568545748958,1,1,6.923737199690624,6.923737199690624,0.03591836734693854,0.0,-0.03591836734693854,5.907179729351506,0.0,2.3636363636363638,0.0,1.497983276643991,5.907179729351506,4.794537184071822,4.794537184071822,46.856338900914494,-0.03591836734693854,0.7716250190796762,285.51074052739676,6.923737199690624,0.0,0.0,34.18543663110312,0.0,5.316788604006331,0.0,0.0,0.0,1.9090909090909092,4.794537184071822,5.316788604006331,24.26546827384644,2.7362980721056545,255.29949758389105,3.7082589546487332,2.8797426711472305,0.0,1.3636363636363635,16.18130574543958,5.687386274683562,5.316788604006331,7.6567592592592595,-0.5800000000000001,8.515969289827256,27.835650544911836
sample_569,11.600939890232516,100,0,4.005148726191472,6.685163327553886,0.24331612217612267,269.77199999999993,29.54,3.1370657783077145,1,1,-0.3638897980693819,0.0,11.952650226757369,1,2.9871000000000016,1,2,11.20215258175198,5.126805870496347,6,0,1,0.5,1,13.847474399381248,0.0,4,0.0,0,0.0,13.582279856386998,3.240493827160494,16.337802844032566,18.19910120538483,22.37304338372389,29.65593250392957,1,1,26.689117645233267,24.974377382775238,0.03714002267573702,12.009707272128011,-0.16758755353993426,25.62779746309886,1.7479232804232805,2.2222222222222223,0.0,4.387324263038549,18.51799992182133,9.694446914922299,4.794537184071822,23.96854622924601,-0.13044753086419725,0.5869316273905797,10651.221922934817,0.0,32.046575604766076,5.687386274683562,23.195505894267583,0.0,4.736862953800049,0.0,0.0,0.0,1.8333333333333333,9.53140013787187,24.620527464597835,18.19910120538483,3.2766131919478854,384.5305068733243,7.391222319261366,3.238713659784499,12.610820192469824,1.2777777777777777,7.109797541277533,5.687386274683562,4.899909730850478,6.105804516250945,-1.0599999999999998,14.999031877213696,29.32600418877882
sample_570,0.0,82,2,3.4650344402092954,5.264072545885956,0.33761981923117507,207.273,52.32,2.127433242172703,1,1,-0.4620971005784225,0.0,11.456085128495843,0,2.6158,1,3,9.031675051622047,5.0902588813303105,5,0,1,0.4166666666666667,1,6.923737199690624,0.0,3,0.0,0,0.0,11.456085128495843,6.721078052305506,10.470530430962235,24.26546827384644,4.736862953800049,19.26246486877803,1,0,26.186202068468653,36.54419074423747,0.27212679516250904,24.26546827384644,-0.27212679516250904,12.576187252464766,3.144495342303333,2.533333333333333,0.0,2.609964051851227,5.969305287951849,0.0,4.794537184071822,30.686289896772447,-0.27212679516250904,0.4584611705080717,2492.7944846582363,0.0,19.765380445542643,12.170333456209914,11.656691562635412,17.857719730893475,10.470530430962235,5.969305287951849,4.794537184071822,0.0,1.9333333333333333,9.53140013787187,12.340549441675103,0.0,2.3674874478117127,305.90308737575606,6.064027811846199,4.020125327563669,0.0,1.2666666666666666,5.687386274683562,5.687386274683562,5.733667477162185,6.750245338876292,-1.5099999999999998,11.564128984432914,29.828919765543436
sample_571,23.20187978046503,70,2,2.348140487655575,4.143765672929472,0.3390051130094515,220.055,52.32,2.1108750764186737,1,1,-0.46537750891090296,0.5125462962962972,11.117839506172839,0,2.3622,1,3,6.8044763345150585,4.489506172839506,1,0,1,0.125,1,4.736862953800049,0.0,5,0.0,0,0.0,11.117839506172839,5.923810153691107,28.935547257627213,12.13273413692322,4.736862953800049,0.0,1,2,0.0,10.357988675768818,0.16319444444444486,0.0,-0.5562962962962963,13.079102829229383,0.0,2.6153846153846154,0.0,0.0,16.273471080121883,0.0,4.794537184071822,12.13273413692322,-0.5562962962962963,0.5833176069606731,717.0288095070679,19.242531678200752,23.20187978046503,23.383268621399417,34.858571343100444,5.022633313741326,10.470530430962235,5.969305287951849,4.794537184071822,5.969305287951849,2.076923076923077,9.53140013787187,12.84346501843972,0.0,3.2784430773089346,352.2424177353703,3.852472255768916,2.051318627604462,0.0,1.4615384615384615,5.022633313741326,5.687386274683562,5.733667477162185,2.877391975308642,-0.9300000000000002,10.15285004142502,27.741452256102868
sample_572,0.0,100,3,4.215034440209296,6.471179327072503,0.33766704741280895,250.342,64.35,2.615487833381172,1,1,-0.46074239637535896,3.2389138217015203,11.600343399335554,0,2.2054,1,4,10.945888613995143,5.13223261526833,8,0,1,0.5,1,12.240525803696954,5.316788604006331,4,0.0,0,0.0,11.600343399335554,6.724220818808488,10.470530430962235,24.26546827384644,4.736862953800049,6.544756405912575,1,0,26.186202068468653,36.54419074423747,0.30059426702779835,24.26546827384644,-0.30059426702779835,25.665700064289915,3.619481956991149,2.611111111111111,0.0,4.251403593500455,5.969305287951849,0.0,4.794537184071822,37.23104630268502,-0.30059426702779835,0.42159873369054646,11169.517660230835,19.26246486877803,19.765380445542643,5.563451491696996,11.656691562635412,24.40247613680605,15.787319034968565,5.969305287951849,4.794537184071822,0.0,1.9444444444444444,9.53140013787187,25.430062253500253,0.0,2.117836776279736,349.31655354638923,8.527563589984204,5.681432126537022,6.606881964512918,1.2222222222222223,12.232142680596137,5.687386274683562,11.050456081168516,6.733998061422303,-1.5499999999999998,14.510790273556232,29.828919765543436
sample_573,22.590870627068057,52,1,1.815499912933237,3.766829530120604,0.33521648420634076,248.01899999999998,37.3,1.742559192899751,1,0,-0.4776388088430429,8.505925925925926,10.349814814814815,0,1.9894,1,1,5.042827435731551,0.94212962962963,1,0,1,0.0,0,22.590870627068057,0.0,3,3.5701822710653963,0,0.0,10.349814814814815,0.3397222222222227,5.106527394840706,24.26546827384644,0.0,3.5701822710653963,1,1,0.0,10.357988675768818,0.3397222222222227,18.19910120538483,-0.8763740740740744,11.075832682792555,0.0,2.6,0.0,0.0,0.0,0.0,4.794537184071822,40.789971832452885,-0.8763740740740744,0.771363830095823,178.19278742290373,0.0,6.06636706846161,5.563451491696996,28.560175915019904,5.563451491696996,5.106527394840706,5.969305287951849,4.794537184071822,5.969305287951849,2.2,9.901064578912528,0.0,6.06636706846161,3.069899265759275,257.53794892648057,3.005223044230256,1.6981221612425348,0.0,1.5,3.5701822710653963,0.0,0.0,6.783348148148148,-0.5800000000000002,7.52615711252654,33.39910203660883
sample_574,0.0,40,0,2.29625873143331,3.0504768156519493,-0.03229754418464504,96.17300000000002,0.0,1.5180376876527193,0,0,-0.0856101292004773,0.0,2.3506944444444446,0,2.5067000000000004,0,0,4.905777393935816,0.0,0,0,1,0.7142857142857143,0,12.999757306524504,0.0,0,0.0,1,0.0,0.0,1.5891203703703705,0.0,11.64912463690315,0.0,0.0,0,0,32.60702369139466,32.60702369139466,1.3252314814814814,5.573104530069267,0.0,0.0,7.856157407407408,2.5714285714285716,0.0,2.221388888888889,0.0,0.0,0.0,32.60702369139466,1.3252314814814814,0.4063379244355816,47.19725257297226,25.683286491704038,11.64912463690315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2857142857142856,0.0,0.0,0.0,2.4026860869140862,80.03910001730776,2.1527155819962744,1.340210991593721,0.0,1.4285714285714286,0.0,0.0,0.0,0.0,-0.26,4.888367952522255,11.64912463690315
sample_575,0.0,48,0,2.565384140902212,3.354059275497024,-0.021882385616707155,120.19499999999995,0.0,1.4662391580785155,1,0,-0.06224839474669082,0.0,2.2037037037037037,0,2.8100000000000014,1,0,5.964101615137756,0.0,1,0,1,0.3333333333333333,0,38.112942673227685,0.0,0,0.0,0,0.0,0.0,1.414351851851852,0.0,30.33183534230805,0.0,0.0,0,0,19.76538044554264,25.328831937239634,0.6585185185185185,0.0,0.6585185185185185,0.0,0.0,1.8888888888888888,0.0,4.407407407407407,0.0,0.0,0.0,11.48135753785839,0.6585185185185185,0.5342617380464316,129.22533870330605,5.563451491696996,44.179309741689295,0.0,0.0,5.917906046161393,0.0,0.0,0.0,0.0,1.5555555555555556,0.0,0.0,6.06636706846161,2.848234050597751,162.65300142116237,2.6743372612696805,1.5627607309331124,0.0,1.0,0.0,0.0,0.0,10.51972222222222,-0.78,6.341654501216546,35.89528683400505
sample_576,0.0,100,3,3.635470011638198,6.755056844751033,0.26259557347963736,280.30899999999997,107.2,3.6491816826101595,1,1,-0.4799182844910456,7.357761768287562,12.016391329680019,2,0.8681999999999999,2,6,10.06887223718275,31.172712377459398,4,0,2,0.09090909090909091,0,14.919458481054164,10.197363616602075,8,0.0,0,0.0,0.09659079218107047,5.992072203068984,10.470530430962235,41.293685886287435,10.023291153407584,0.0,0,0,4.895483475517775,0.0,0.09659079218107047,0.0,0.4102385407535123,25.724958142208546,0.0,2.3157894736842106,5.879988336435371,0.0,10.713346253352803,4.722094864452088,8.417796984328938,30.33183534230805,-3.698537060657595,0.8045216732232587,18853.685728991604,43.50799995204719,0.0,12.005281016795308,21.528540205926173,11.567374611118932,10.470530430962235,0.0,8.417796984328938,10.023291153407584,1.7894736842105263,13.154659938128987,17.565559882891808,0.0,2.22609992235484,653.3445828576388,5.105224589522321,3.103978375012307,0.0,1.105263157894737,11.753753343145172,11.50524905251859,15.192625295414324,8.805836482741244,-2.35,13.090417626335174,36.39820241076966
sample_577,0.0,76,1,3.116804193004947,4.683739640741714,0.4118597328988006,201.225,38.33,2.1564108306777956,2,1,-0.40969706760798114,4.40541832010582,11.091562263794406,0,2.5580000000000007,2,2,8.35794846525511,5.126759259259259,1,1,2,0.08333333333333333,1,5.316788604006331,5.316788604006331,3,0.0,0,0.0,11.091562263794406,0.0,4.736862953800049,42.46456947923127,0.0,10.772448428929591,1,0,0.0,0.0,0.45245086923658273,6.06636706846161,0.5763425925925927,13.140912053615605,-0.45245086923658273,2.6666666666666665,5.749511833283905,0.0,0.0,0.0,4.794537184071822,11.452591282926406,-0.45245086923658273,0.7695670306859667,3599.3743683136177,7.04767198267719,36.39820241076966,0.0,16.865688499868007,5.749511833283905,10.05365155780638,6.093240070938415,4.794537184071822,6.093240070938415,1.8666666666666667,9.53140013787187,7.04767198267719,36.39820241076966,2.464953756163773,488.45103080120373,4.002881593971449,1.9083032165631202,5.749511833283905,1.1333333333333333,12.433896197141985,4.794537184071822,10.05365155780638,13.383852749433105,-2.0299999999999994,9.522159782005515,42.46456947923127
sample_578,0.0,36,0,2.3896287658987116,2.893846850117352,-0.04428007283563192,84.162,0.0,1.6438468501173518,0,0,-0.06250972283408605,0.0,2.3402777777777777,0,2.1965000000000003,0,0,4.405777393935816,0.0,0,0,1,1.0,0,6.923737199690624,0.0,0,5.917906046161393,1,5.917906046161393,0.0,0.0,0.0,0.0,0.0,5.917906046161393,0,0,32.60702369139466,32.60702369139466,1.0462962962962963,0.0,1.0462962962962963,0.0,5.9467592592592595,1.8333333333333333,0.0,2.3402777777777777,0.0,0.0,0.0,5.917906046161393,1.0462962962962963,0.42179147361668384,33.548875021634686,25.683286491704038,32.60702369139466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,2.184105569636068,33.30296890880646,1.6326530612244898,0.7346938775510204,0.0,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,4.166666666666667,0.0
